"Lower Super Output Area (LSOA)","Name","Indices of Deprivation (ID) domains and indicators - Index of Multiple Deprivation Score(2007)","Indices of Deprivation (ID) domains and indicators - Index of Multiple Deprivation Score(2010)","Indices of Deprivation (ID) domains and indicators - Index of Multiple Deprivation Rank(2007)","Indices of Deprivation (ID) domains and indicators - Index of Multiple Deprivation Rank(2010)","Indices of Deprivation (ID) domains and indicators - Income Domain Score(2007)","Indices of Deprivation (ID) domains and indicators - Income Domain Score(2010)","Indices of Deprivation (ID) domains and indicators - Income Domain Rank(2007)","Indices of Deprivation (ID) domains and indicators - Income Domain Rank(2010)","Indices of Deprivation (ID) domains and indicators - Employment, Domain Score(2007)","Indices of Deprivation (ID) domains and indicators - Employment, Domain Score(2010)","Indices of Deprivation (ID) domains and indicators - Employment, Domain Rank(2007)","Indices of Deprivation (ID) domains and indicators - Employment, Domain Rank(2010)","Indices of Deprivation (ID) domains and indicators - Health Deprivation and Disability, Domain Score(2007)","Indices of Deprivation (ID) domains and indicators - Health Deprivation and Disability, Domain Score(2010)","Indices of Deprivation (ID) domains and indicators - Health Deprivation and Disability, Domain Rank(2007)","Indices of Deprivation (ID) domains and indicators - Health Deprivation and Disability, Domain Rank(2010)","Indices of Deprivation (ID) domains and indicators - Education Skills and Training, Domain Score(2007)","Indices of Deprivation (ID) domains and indicators - Education Skills and Training, Domain Score(2010)","Indices of Deprivation (ID) domains and indicators - Education Skills and Training, Domain Rank(2007)","Indices of Deprivation (ID) domains and indicators - Education Skills and Training, Domain Rank(2010)","Indices of Deprivation (ID) domains and indicators - Barriers to Housing and Service, Domain Score(2007)","Indices of Deprivation (ID) domains and indicators - Barriers to Housing and Service, Domain Score(2010)","Indices of Deprivation (ID) domains and indicators - Barriers to Housing and Service, Domain Rank(2007)","Indices of Deprivation (ID) domains and indicators - Barriers to Housing and Service, Domain Rank(2010)","Indices of Deprivation (ID) domains and indicators - Crime, Domain Score(2007)","Indices of Deprivation (ID) domains and indicators - Crime, Domain Score(2010)","Indices of Deprivation (ID) domains and indicators - Crime, Domain Rank(2007)","Indices of Deprivation (ID) domains and indicators - Crime, Domain Rank(2010)","Indices of Deprivation (ID) domains and indicators - Living Environment, Domain Score(2007)","Indices of Deprivation (ID) domains and indicators - Living Environment, Domain Score(2010)","Indices of Deprivation (ID) domains and indicators - Living Environment, Domain Rank(2007)","Indices of Deprivation (ID) domains and indicators - Living Environment, Domain Rank(2010)","Indices of Deprivation (ID) domains and indicators - Indoors (Living Environment), Sub domain Score(2007)","Indices of Deprivation (ID) domains and indicators - Indoors (Living Environment), Sub domain Score(2010)","Indices of Deprivation (ID) domains and indicators - Indoors (Living Environment), Sub domain Rank(2007)","Indices of Deprivation (ID) domains and indicators - Indoors (Living Environment), Sub domain Rank(2010)","Indices of Deprivation (ID) domains and indicators - Outdoors (Living Environment), Sub domain Score(2007)","Indices of Deprivation (ID) domains and indicators - Outdoors (Living Environment), Sub domain Score(2010)","Indices of Deprivation (ID) domains and indicators - Outdoors (Living Environment), Sub domain Rank(2007)","Indices of Deprivation (ID) domains and indicators - Outdoors (Living Environment), Sub domain Rank(2010)","Indices of Deprivation (ID) domains and indicators - Geographical Barriers to Services subdomain Score(2007)","Indices of Deprivation (ID) domains and indicators - Geographical Barriers to Services subdomain Score(2010)","Indices of Deprivation (ID) domains and indicators - Geographical Barriers to Services subdomain Rank(2007)","Indices of Deprivation (ID) domains and indicators - Geographical Barriers to Services subdomain Rank(2010)","Indices of Deprivation (ID) domains and indicators - Wider Barriers to Housing subdomain Score(2007)","Indices of Deprivation (ID) domains and indicators - Wider Barriers to Housing subdomain Score(2010)","Indices of Deprivation (ID) domains and indicators - Wider Barriers to Housing subdomain Rank(2007)","Indices of Deprivation (ID) domains and indicators - Wider Barriers to Housing subdomain Rank(2010)","Indices of Deprivation (ID) domains and indicators - Children / Young people (Education Skills and Training), Sub domain Score(2007)","Indices of Deprivation (ID) domains and indicators - Children / Young people (Education Skills and Training), Sub domain Score(2010)","Indices of Deprivation (ID) domains and indicators - Children / Young people (Education Skills and Training), Sub domain Rank(2007)","Indices of Deprivation (ID) domains and indicators - Children / Young people (Education Skills and Training), Sub domain Rank(2010)","Indices of Deprivation (ID) domains and indicators - Adult Skills, Sub domain Score(2007)","Indices of Deprivation (ID) domains and indicators - Adult Skills, Sub domain Score(2010)","Indices of Deprivation (ID) domains and indicators - Adult Skills, Sub domain Rank(2007)","Indices of Deprivation (ID) domains and indicators - Adult Skills, Sub domain Rank(2010)","Indices of Deprivation (ID) domains and indicators - IDACI Score(2007)","Indices of Deprivation (ID) domains and indicators - IDACI Score(2010)","Indices of Deprivation (ID) domains and indicators - IDACI Rank(2007)","Indices of Deprivation (ID) domains and indicators - IDACI Rank(2010)","Indices of Deprivation (ID) domains and indicators - IDAOPI Score(2007)","Indices of Deprivation (ID) domains and indicators - IDAOPI Score(2010)","Indices of Deprivation (ID) domains and indicators - IDAOPI Rank(2007)","Indices of Deprivation (ID) domains and indicators - IDAOPI Rank(2010)","Indices of Deprivation (ID) domains and indicators - Index of Multiple Deprivation England Percentile(2010)","Indices of Deprivation (ID) domains and indicators - Index of Multiple Deprivation England Quintile(2010)","Indices of Deprivation (ID) domains and indicators - Income Domain England Percentile(2010)","Indices of Deprivation (ID) domains and indicators - Income Domain England Quintile(2010)","Indices of Deprivation (ID) domains and indicators - Employment, England Percentile (2010)","Indices of Deprivation (ID) domains and indicators - Employment, Domain Quantile(2010)","Indices of Deprivation (ID) domains and indicators - Health Deprivation and Disability, Domain England Percentile(2010)","Indices of Deprivation (ID) domains and indicators - Health Deprivation and Disability, Domain England Quintile(2010)","Indices of Deprivation (ID) domains and indicators - Education Skills and Training, Domain England Percentile(2010)","Indices of Deprivation (ID) domains and indicators - Education Skills and Training, Domain England Quintile(2010)","Indices of Deprivation (ID) domains and indicators - Barriers to Housing and Service, Domain England Percentile(2010)","Indices of Deprivation (ID) domains and indicators - Barriers to Housing and Service, Domain England Quintile(2010)","Indices of Deprivation (ID) domains and indicators - Crime, Domain England Percentile(2010)","Indices of Deprivation (ID) domains and indicators - Crime, Domain England Quintile(2010)","Indices of Deprivation (ID) domains and indicators - Living Environment, Domain England Percentile(2010)","Indices of Deprivation (ID) domains and indicators - Living Environment, Domain England Quintile(2010)","Indices of Deprivation (ID) domains and indicators - Indoors (Living Environment), Sub domain England Percentile(2010)","Indices of Deprivation (ID) domains and indicators - Indoors (Living Environment), Sub domain England Quintile(2010)","Indices of Deprivation (ID) domains and indicators - Outdoors (Living Environment), Sub domain England Percentile(2010)","Indices of Deprivation (ID) domains and indicators - Outdoors (Living Environment), Sub domain England Quintile(2010)","Indices of Deprivation (ID) domains and indicators - Geographical Barriers to Services subdomain England England Percentile(2010)","Indices of Deprivation (ID) domains and indicators - Geographical Barriers to Services subdomain England Quintile(2010)","Indices of Deprivation (ID) domains and indicators - Wider Barriers to Housing subdomain England Percentile(2010)","Indices of Deprivation (ID) domains and indicators - Wider Barriers to Housing subdomain England Quintile(2010)","Indices of Deprivation (ID) domains and indicators - Children / Young people (Education Skills and Training), Sub domain England Percentile(2010)","Indices of Deprivation (ID) domains and indicators - Children / Young people (Education Skills and Training), Sub domain England Quintile(2010)","Indices of Deprivation (ID) domains and indicators - Adult Skills, Sub domain England Percentile(2010)","Indices of Deprivation (ID) domains and indicators - Adult Skills, Sub domain England Quintile(2010)","Indices of Deprivation (ID) domains and indicators - IDACI England Percentile(2010)","Indices of Deprivation (ID) domains and indicators - IDACI England Quintile(2010)","Indices of Deprivation (ID) domains and indicators - IDAOPI England Percentile(2010)","Indices of Deprivation (ID) domains and indicators - IDAOPI England Quintile(2010)",
"E01016849","Brunswick and Adelaide E01016849","19.59","18.90","14231","14837","0.11","0.09","17308","19647","0.06","0.06","21066","21883","-0.16","0.34","18295","11098","7.53","4.27","24093","27941","32.07","33.48","5756","4999","0.17","-0.15","13670","18543","57.13","52.92","1447","2002","60.11","60.11","NaN","1987","51.19","38.54","NaN","5736","-0.57","7.97","NaN","22847","14.01","59.00","NaN","2106","1.21","7.50","NaN","23330","1.04","1.04","NaN","31025","0.20","0.15","13315","16077","0.23","0.21","10812","12371","46","3","0.6","4","67","4","34","2","86","5","15","1","57","3","6","1","6","1","18","1","70","4","7","1","72","4","95.5%","5","50","3","38","2",
"E01016850","Brunswick and Adelaide E01016850","26.85","26.93","9649","9657","0.13","0.13","14820","14026","0.11","0.10","11612","13373","0.49","0.72","9509","6744","7.52","5.60","24106","26404","29.16","30.65","7757","6726","1.02","0.89","3752","4560","53.80","52.32","1928","2091","60.22","60.22","NaN","1975","40.94","36.53","NaN","6299","-1.60","2.37","NaN","29261","14.18","58.94","NaN","2113","1.21","10.35","NaN","20562","0.86","0.86","NaN","31272","0.24","0.27","11212","9605","0.32","0.28","5351","8172","30","2","0.4","3","41","3","21","2","81","5","21","2","14","1","6","1","6","1","19","1","90","5","7","1","63","4","96.3%","5","30","2","25","2",
"E01016851","Brunswick and Adelaide E01016851","20.52","19.99","13484","14005","0.10","0.08","18716","20937","0.08","0.07","18028","18819","0.15","0.27","13936","12182","6.57","3.92","25230","28348","30.33","32.07","6936","5811","0.36","0.29","11060","11953","55.84","55.43","1641","1628","66.41","66.41","NaN","1409","34.70","33.47","NaN","7253","-1.25","3.92","NaN","27330","12.35","60.22","NaN","1975","1.25","7.06","NaN","23784","0.78","0.78","NaN","31385","0.19","0.09","13936","22285","0.24","0.26","9980","9237","43","3","0.6","4","58","3","38","2","87","5","18","1","37","2","5","1","4","1","22","2","84","5","6","1","73","4","96.6%","5","69","4","28","2",
"E01016852","Brunswick and Adelaide E01016852","28.16","28.20","9019","9021","0.14","0.14","13290","13010","0.12","0.12","10126","9621","0.64","0.82","7823","5718","3.15","4.75","29263","27376","32.25","32.30","5649","5681","-0.05","-0.24","16925","19924","72.22","63.31","305","790","77.47","77.47","NaN","709","61.71","34.99","NaN","6763","-1.90","0.33","NaN","32013","5.27","64.27","NaN","1588","1.38","8.48","NaN","22339","1.02","1.02","NaN","31049","0.31","0.35","8091","6408","0.36","0.35","3738","4851","28","2","0.4","3","30","2","18","1","84","5","18","1","61","4","2","1","2","1","21","2","99","5","5","1","69","4","95.6%","5","20","1","15","1",
"E01016853","Brunswick and Adelaide E01016853","23.41","20.73","11551","13450","0.14","0.10","13798","17683","0.09","0.07","14634","19092","0.19","0.40","13423","10391","9.38","7.02","22153","24776","29.81","30.06","7304","7113","-0.04","-0.47","16815","23112","60.77","61.36","1022","955","69.39","69.39","NaN","1186","43.54","45.31","NaN","4165","-1.09","1.24","NaN","30752","18.01","58.87","NaN","2120","1.21","13.30","NaN","18036","0.75","0.75","NaN","31422","0.36","0.25","6446","10604","0.28","0.29","7673","7653","41","3","0.5","3","59","3","32","2","76","4","22","2","71","4","3","1","4","1","13","1","95","5","7","1","56","3","96.7%","5","33","2","24","2",
"E01016854","Brunswick and Adelaide E01016854","36.10","35.98","5871","5874","0.21","0.19","8532","9114","0.18","0.19","3927","3667","1.08","1.08","3812","3558","12.11","14.27","19558","17721","31.02","31.31","6459","6287","0.24","0.10","12674","14810","53.95","51.24","1909","2295","66.36","66.36","NaN","1413","29.14","21.00","NaN","12784","-1.65","0.41","NaN","31903","23.13","62.21","NaN","1776","1.31","27.45","NaN","9553","1.09","1.09","NaN","30960","0.36","0.26","6269","9798","0.40","0.35","2655","5029","18","1","0.3","2","11","1","11","1","55","3","19","1","46","3","7","1","4","1","39","2","98","5","6","1","29","2","95.3%","5","30","2","16","1",
"E01016855","Central Hove E01016855","30.51","31.00","7968","7755","0.15","0.15","12609","12105","0.13","0.13","8362","8853","0.81","0.89","6146","5096","9.22","7.39","22331","24338","31.54","31.29","6101","6302","0.39","0.18","10570","13705","62.84","68.45","863","427","76.97","76.97","NaN","734","34.57","51.41","NaN","3096","-0.97","1.36","NaN","30600","17.20","61.22","NaN","1873","1.28","13.52","NaN","17857","1.25","1.25","NaN","30739","0.29","0.26","9035","9722","0.23","0.29","10889","7343","24","2","0.4","2","27","2","16","1","75","4","19","1","42","3","1","1","2","1","10","1","94","5","6","1","55","3","94.6%","5","30","2","23","2",
"E01016856","Central Hove E01016856","27.02","27.27","9553","9501","0.15","0.13","12584","14104","0.12","0.11","10356","11658","0.57","1.05","8590","3738","7.75","8.36","23831","23250","30.05","31.42","7140","6211","-0.08","-0.70","17402","25893","63.32","59.42","812","1148","63.49","63.49","NaN","1657","62.97","51.28","NaN","3116","-0.87","5.00","NaN","26050","13.45","57.84","NaN","2237","1.18","14.66","NaN","16976","2.05","2.05","NaN","29671","0.35","0.34","6556","6647","0.22","0.24","11768","10286","29","2","0.4","3","36","2","12","1","72","4","19","1","80","4","4","1","5","1","10","1","80","5","7","1","52","3","91.3%","5","21","2","32","2",
"E01016857","Central Hove E01016857","28.59","28.30","8823","8971","0.16","0.14","11448","13180","0.12","0.11","10230","10442","0.55","0.95","8905","4505","10.07","7.48","21495","24224","34.38","32.08","4472","5803","0.66","0.35","7161","11114","50.06","51.67","2624","2208","56.78","56.78","NaN","2362","36.61","41.45","NaN","5002","-0.19","6.80","NaN","24056","17.65","57.35","NaN","2294","1.16","12.47","NaN","18709","2.49","2.49","NaN","29112","0.28","0.15","9190","16156","0.27","0.23","8094","10953","28","2","0.4","3","32","2","14","1","75","4","18","1","34","2","7","1","7","1","15","1","74","4","7","1","58","3","89.6%","5","50","3","34","2",
"E01016858","Central Hove E01016858","27.34","29.50","9394","8410","0.15","0.14","13018","12955","0.11","0.12","11131","10019","0.58","0.74","8549","6456","6.17","9.08","25673","22505","33.22","32.96","5084","5288","0.59","0.32","7967","11591","54.95","63.15","1769","809","66.27","66.27","NaN","1420","32.31","56.90","NaN","2348","-0.64","4.22","NaN","26971","10.18","61.70","NaN","1826","1.29","16.00","NaN","15990","2.16","2.16","NaN","29535","0.27","0.22","9597","11744","0.22","0.28","11245","8308","26","2","0.4","2","31","2","20","1","69","4","16","1","36","2","3","1","4","1","7","1","83","5","6","1","49","3","90.9%","5","36","2","26","2",
"E01016859","Central Hove E01016859","18.82","17.38","14847","16127","0.10","0.08","18009","20363","0.09","0.08","15096","17101","0.21","0.31","13096","11641","4.02","5.48","28225","26530","29.57","30.43","7499","6855","0.15","-0.44","13970","22753","41.00","41.55","4816","4574","42.11","42.11","NaN","4849","38.76","40.44","NaN","5248","-0.47","8.68","NaN","22139","6.46","52.18","NaN","2979","1.03","9.37","NaN","21471","1.59","1.59","NaN","30282","0.28","0.10","9369","20528","0.11","0.15","23617","18664","50","3","0.6","4","53","3","36","2","82","5","21","2","70","4","14","1","15","1","16","1","68","4","9","1","66","4","93.2%","5","63","4","58","3",
"E01016860","Central Hove E01016860","33.33","32.35","6869","7200","0.21","0.16","8743","11667","0.14","0.13","7281","8693","0.78","1.12","6377","3271","11.40","9.58","20202","21999","27.36","27.88","9173","8844","0.68","0.28","6972","12271","63.38","68.29","806","434","73.98","73.98","NaN","895","42.17","56.92","NaN","2346","-1.55","0.57","NaN","31683","19.94","55.19","NaN","2562","1.11","16.30","NaN","15778","2.85","2.85","NaN","28643","0.30","0.19","8328","13831","0.27","0.28","8325","8222","22","2","0.4","2","27","2","10","1","68","4","27","2","38","2","1","1","3","1","7","1","98","5","8","1","49","3","88.2%","5","43","3","25","2",
"E01016861","East Brighton E01016861","29.39","27.41","8449","9413","0.13","0.12","14532","15061","0.14","0.13","7240","8144","0.34","0.61","11478","7886","12.65","13.95","19062","18001","28.44","29.16","8286","7818","0.98","0.15","4049","14161","55.61","54.35","1685","1788","53.84","53.84","NaN","2743","59.16","55.38","NaN","2538","-1.64","0.80","NaN","31364","24.16","57.52","NaN","2274","1.17","26.76","NaN","9855","1.13","1.13","NaN","30901","0.22","0.19","12206","13858","0.13","0.12","21103","21973","29","2","0.5","3","25","2","24","2","55","3","24","2","44","3","6","1","8","1","8","1","97","5","7","1","30","2","95.1%","5","43","3","68","4",
"E01016862","East Brighton E01016862","19.61","20.38","14211","13708","0.12","0.12","15488","15141","0.10","0.09","13537","13683","0.53","0.91","9085","4847","6.43","1.71","25369","30958","26.81","27.03","9629","9559","-0.20","-0.66","19058","25468","33.92","34.23","7126","6868","41.56","41.56","NaN","4977","18.62","19.57","NaN","13631","-1.69","0.12","NaN","32310","12.33","53.94","NaN","2729","1.08","2.89","NaN","28601","0.54","0.54","NaN","31724","0.18","0.23","14481","11349","0.24","0.25","10393","9614","42","3","0.5","3","42","3","15","1","95","5","29","2","78","4","21","2","15","1","42","3","100","5","8","1","88","5","97.7%","5","35","2","30","2",
"E01016863","East Brighton E01016863","42.74","44.06","3932","3427","0.28","0.29","5370","4101","0.22","0.21","2038","2393","1.25","1.52","2744","1375","14.80","18.70","17191","14276","30.41","30.93","6885","6527","0.90","0.44","4682","9923","40.98","39.10","4824","5285","47.95","47.95","NaN","3666","27.02","21.40","NaN","12551","-0.65","5.31","NaN","25701","22.49","56.55","NaN","2391","1.14","30.30","NaN","8391","7.11","7.11","NaN","23737","0.35","0.44","6580","3554","0.39","0.43","2755","2493","11","1","0.1","1","7","1","4","1","44","3","20","2","31","2","16","1","11","1","39","2","79","4","7","1","26","2","73.1%","4","11","1","8","1",
"E01016864","East Brighton E01016864","49.59","53.13","2395","1670","0.34","0.30","3235","3843","0.23","0.22","1738","1849","1.21","1.29","2983","2323","55.87","62.85","2327","1485","29.33","31.38","7640","6239","1.20","1.69","2468","555","13.85","14.94","18539","17899","6.02","6.02","NaN","24906","29.51","32.79","NaN","7484","-0.18","17.62","NaN","14872","67.66","45.15","NaN","4197","0.85","81.62","NaN","522","44.09","44.09","NaN","4415","0.53","0.46","2230","2988","0.24","0.25","10063","9629","5","1","0.1","1","6","1","7","1","5","1","19","1","2","1","55","3","77","4","23","2","46","3","13","1","2","1","13.6%","1","9","1","30","2",
"E01016865","East Brighton E01016865","60.71","61.30","849","719","0.52","0.44","375","626","0.24","0.23","1578","1796","1.39","1.74","2048","781","78.39","77.48","442","452","31.44","35.11","6172","4192","0.61","0.70","7810","6631","14.58","7.77","17892","25517","5.31","5.31","NaN","25698","33.12","12.68","NaN","18537","-0.22","18.81","NaN","14101","93.79","51.42","NaN","3094","1.01","91.96","NaN","179","62.99","62.99","NaN","1703","0.74","0.66","227","352","0.44","0.38","1655","3808","2","1","0.0","1","6","1","2","1","1","1","13","1","20","2","79","4","79","4","57","3","43","3","10","1","1","1","5.2%","1","1","1","12","1",
"E01016866","East Brighton E01016866","61.01","62.76","812","618","0.49","0.43","655","752","0.23","0.23","1750","1764","1.54","1.94","1448","431","88.10","88.03","141","135","27.46","27.62","9088","9067","0.74","0.87","6233","4722","18.80","11.39","14615","21376","11.56","11.56","NaN","19485","33.29","11.06","NaN","19923","-1.14","1.22","NaN","30779","98.64","54.02","NaN","2718","1.08","98.48","NaN","30","77.57","77.57","NaN","704","0.69","0.59","444","887","0.31","0.33","5930","5653","2","1","0.0","1","5","1","1","1","0","1","28","2","15","1","66","4","60","3","61","4","95","5","8","1","0","1","2.2%","1","3","1","17","1",
"E01016867","East Brighton E01016867","50.47","56.84","2219","1173","0.35","0.36","2999","2070","0.22","0.24","2186","1453","1.41","1.85","1930","582","42.23","52.29","4751","2821","37.50","38.01","3104","2975","1.05","0.76","3497","5888","26.13","24.70","10374","11013","26.84","26.84","NaN","9820","24.71","20.43","NaN","13113","0.16","21.14","NaN","12701","49.47","54.88","NaN","2603","1.10","69.58","NaN","1173","35.00","35.00","NaN","6761","0.47","0.48","3493","2564","0.39","0.42","2824","2507","4","1","0.1","1","5","1","2","1","9","1","9","1","18","1","34","2","30","2","40","3","39","2","8","1","4","1","20.8%","2","8","1","8","1",
"E01016868","East Brighton E01016868","61.92","68.39","715","303","0.46","0.47","943","346","0.28","0.31","635","374","1.69","2.16","1016","198","76.31","75.28","539","547","28.68","29.28","8105","7727","0.65","0.44","7242","9904","12.22","12.52","20191","20215","8.53","8.53","NaN","22283","19.59","20.51","NaN","13068","-0.90","3.22","NaN","28185","92.19","55.34","NaN","2542","1.11","90.13","NaN","229","60.43","60.43","NaN","1953","0.63","0.62","848","611","0.43","0.48","1925","1398","1","1","0.0","1","1","1","1","1","2","1","24","2","31","2","62","4","69","4","40","3","87","5","8","1","1","1","6.0%","1","2","1","4","1",
"E01016869","East Brighton E01016869","29.54","31.42","8385","7590","0.22","0.23","7909","6867","0.13","0.14","8642","7285","0.74","1.11","6815","3377","28.56","20.33","8902","13185","23.59","23.23","12540","13144","0.60","0.51","7856","8904","24.19","22.92","11360","12010","24.96","24.96","NaN","10693","22.65","18.83","NaN","14085","-1.58","0.19","NaN","32211","48.29","46.26","NaN","3979","0.88","31.82","NaN","7826","8.83","8.83","NaN","21990","0.42","0.52","4592","1805","0.27","0.32","8239","6176","23","2","0.2","2","22","2","10","1","41","3","41","3","27","2","37","2","33","2","43","3","99","5","12","1","24","2","67.7%","4","6","1","19","1",
"E01016870","Goldsmid E01016870","17.90","18.08","15598","15518","0.13","0.11","14177","16881","0.08","0.08","17923","17274","0.18","0.38","13575","10586","2.42","2.18","30170","30410","30.03","29.50","7165","7561","-0.27","-0.57","20086","24415","38.48","43.83","5570","3955","43.46","43.46","NaN","4550","28.54","44.58","NaN","4312","-0.38","7.40","NaN","23431","3.77","51.60","NaN","3066","1.01","3.30","NaN","28086","1.07","1.07","NaN","30990","0.13","0.13","17615","18094","0.37","0.24","3420","10732","48","3","0.5","3","53","3","33","2","94","5","23","2","75","4","12","1","14","1","13","1","72","4","9","1","87","5","95.4%","5","56","3","33","2",
"E01016871","Goldsmid E01016871","25.99","29.93","10046","8226","0.17","0.18","11332","9854","0.11","0.11","11286","10899","0.45","0.84","10063","5531","10.20","17.96","21352","14793","29.06","30.07","7827","7104","-0.09","-0.61","17501","24842","57.81","62.69","1370","844","63.71","63.71","NaN","1637","46.00","60.65","NaN","1931","-1.19","2.41","NaN","29208","18.46","57.73","NaN","2250","1.17","33.98","NaN","7087","1.95","1.95","NaN","29812","0.33","0.38","7505","5186","0.26","0.29","8827","7450","25","2","0.3","2","34","2","17","1","46","3","22","2","77","4","3","1","5","1","6","1","90","5","7","1","22","2","91.8%","5","16","1","23","2",
"E01016872","Goldsmid E01016872","27.45","28.41","9329","8927","0.14","0.13","13917","14509","0.11","0.11","11590","11389","0.62","0.90","8075","5003","9.87","8.41","21669","23192","27.29","27.64","9231","9048","0.75","0.50","6119","9133","59.18","63.44","1209","774","69.71","69.71","NaN","1164","38.11","50.92","NaN","3172","-1.41","0.57","NaN","31680","17.18","54.72","NaN","2624","1.09","14.26","NaN","17280","2.56","2.56","NaN","29017","0.23","0.19","11400","13809","0.26","0.30","8691","7119","28","2","0.4","3","35","2","15","1","71","4","28","2","28","2","2","1","4","1","10","1","98","5","8","1","53","3","89.3%","5","43","3","22","2",
"E01016873","Goldsmid E01016873","39.76","37.77","4736","5256","0.25","0.22","6432","7530","0.20","0.17","2941","4609","1.42","1.48","1910","1505","12.79","12.59","18943","19172","28.15","28.77","8511","8125","0.12","-0.12","14408","18090","52.70","57.18","2101","1410","64.19","64.19","NaN","1595","29.73","43.17","NaN","4613","-1.15","1.76","NaN","30060","22.78","55.77","NaN","2487","1.12","22.39","NaN","12007","2.79","2.79","NaN","28722","0.32","0.25","7643","10593","0.42","0.45","2126","1920","16","1","0.2","2","14","1","5","1","59","3","25","2","56","3","4","1","5","1","14","1","93","5","8","1","37","2","88.4%","5","33","2","6","1",
"E01016874","Goldsmid E01016874","18.88","20.88","14804","13327","0.11","0.12","17263","15738","0.08","0.09","16395","14982","0.07","0.42","15097","10063","6.13","6.24","25715","25695","27.54","27.81","9024","8898","-0.20","-0.45","19084","22781","51.84","52.81","2258","2017","64.76","64.76","NaN","1545","25.98","28.91","NaN","8937","-0.99","2.28","NaN","29375","10.13","53.35","NaN","2811","1.06","10.36","NaN","20551","2.13","2.13","NaN","29574","0.19","0.23","13507","11351","0.15","0.16","18250","17537","41","3","0.5","3","46","3","31","2","79","4","27","2","70","4","6","1","5","1","28","2","90","5","9","1","63","4","91.0%","5","35","2","54","3",
"E01016875","Goldsmid E01016875","18.10","18.62","15432","15089","0.12","0.10","15399","18310","0.08","0.09","16996","15471","0.26","0.72","12523","6728","2.78","1.35","29725","31367","26.06","24.95","10246","11470","-0.18","-0.66","18795","25482","43.88","44.48","3995","3778","48.11","48.11","NaN","3639","35.43","37.22","NaN","6098","-0.67","3.22","NaN","28190","4.34","46.69","NaN","3898","0.89","1.48","NaN","30438","1.22","1.22","NaN","30782","0.08","0.06","22874","26302","0.28","0.27","7518","8729","47","3","0.6","3","48","3","21","2","97","5","35","2","78","4","12","1","11","1","19","1","87","5","12","1","94","5","94.8%","5","81","5","27","2",
"E01016876","Goldsmid E01016876","26.21","24.36","9942","11060","0.18","0.16","10398","11561","0.12","0.10","10036","12800","0.70","0.88","7250","5209","3.85","2.02","28422","30588","27.79","28.07","8813","8692","-0.37","-0.47","21496","23057","56.28","50.87","1559","2364","63.44","63.44","NaN","1662","41.97","25.72","NaN","10330","-1.30","0.61","NaN","31623","6.69","55.54","NaN","2517","1.11","3.03","NaN","28417","1.02","1.02","NaN","31062","0.27","0.22","9565","11696","0.28","0.28","7382","8074","34","2","0.4","2","39","2","16","1","94","5","27","2","71","4","7","1","5","1","32","2","97","5","8","1","88","5","95.6%","5","36","2","25","2",
"E01016877","Goldsmid E01016877","23.15","21.28","11719","13040","0.14","0.14","13735","13588","0.11","0.10","10816","12508","0.38","0.47","10978","9508","9.57","5.89","21955","26075","27.78","28.02","8823","8740","0.32","0.07","11580","15341","40.48","35.19","4965","6530","44.87","44.87","NaN","4253","31.70","15.82","NaN","16115","-1.12","1.22","NaN","30787","17.50","54.82","NaN","2611","1.10","10.13","NaN","20758","1.64","1.64","NaN","30218","0.20","0.21","13011","12714","0.19","0.22","14593","12156","40","3","0.4","3","39","2","29","2","80","5","27","2","47","3","20","2","13","1","50","3","95","5","8","1","64","4","93.0%","5","39","2","37","2",
"E01016878","Goldsmid E01016878","21.39","24.78","12883","10805","0.14","0.13","13559","14019","0.09","0.11","13634","10388","0.45","1.07","10029","3650","2.05","2.64","30597","29858","31.06","30.64","6421","6734","0.06","-0.30","15302","20735","40.55","39.58","4943","5134","40.15","40.15","NaN","5319","41.35","38.46","NaN","5758","-0.23","10.44","NaN","20478","2.54","50.84","NaN","3184","1.00","3.73","NaN","27553","1.55","1.55","NaN","30337","0.15","0.13","16679","18288","0.25","0.26","9408","9525","33","2","0.4","3","32","2","11","1","92","5","21","2","64","4","16","1","16","1","18","1","63","4","10","1","85","5","93.4%","5","56","3","29","2",
"E01016879","Hangleton and Knoll E01016879","31.03","31.60","7772","7523","0.25","0.23","6572","6940","0.13","0.13","8321","8555","0.80","1.12","6196","3300","30.00","24.07","8324","11022","31.66","28.68","6028","8197","0.14","0.43","14190","10010","20.60","19.84","13433","13962","16.56","16.56","NaN","15591","28.67","26.39","NaN","10022","-0.08","9.02","NaN","21807","31.07","48.34","NaN","3598","0.93","19.21","NaN","13853","28.94","28.94","NaN","8928","0.37","0.34","6113","6741","0.25","0.26","9641","9499","23","2","0.2","2","26","2","10","1","34","2","25","2","31","2","43","3","48","3","31","2","67","4","11","1","43","3","27.5%","2","21","2","29","2",
